2024-10-23 17:39:46,206 INFO    StreamThr :1471364 [internal.py:wandb_internal():86] W&B internal server running at pid: 1471364, started at: 2024-10-23 17:39:46.168796
2024-10-23 17:39:46,923 DEBUG   HandlerThread:1471364 [system_monitor.py:probe():210] {'os': 'Linux-4.18.0-513.24.1.el8_9.x86_64-x86_64-with-glibc2.28', 'python': '3.9.20', 'heartbeatAt': '2024-10-23T21:39:46.866538', 'startedAt': '2024-10-23T21:39:46.154044', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/blue/yanjun.li/tzutang.lin/RLaffinity/RLaffinity/train_model_pdbbind.py', 'codePathLocal': 'train_model_pdbbind.py', 'codePath': 'RLaffinity/train_model_pdbbind.py', 'git': {'remote': 'https://github.com/SaisaiSun/RLaffinity.git', 'commit': '97707a85c170d4c5d5b4a47b7979431f9d9b7021'}, 'email': None, 'root': '/blue/yanjun.li/tzutang.lin/RLaffinity', 'host': 'c1104a-s23.ufhpc', 'username': 'tzutang.lin', 'executable': '/blue/yanjun.li/tzutang.lin/.conda/envs/RLaffinity/bin/python', 'cpu_count': 128, 'cpu_count_logical': 128, 'cpu_freq': {'current': 2541.3960781250007, 'min': 1500.0, 'max': 2250.0}, 'cpu_freq_per_core': [{'current': 3375.398, 'min': 1500.0, 'max': 2250.0}, {'current': 3372.237, 'min': 1500.0, 'max': 2250.0}, {'current': 3373.183, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 3374.527, 'min': 1500.0, 'max': 2250.0}, {'current': 3378.03, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 3375.616, 'min': 1500.0, 'max': 2250.0}, {'current': 3369.223, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 3378.682, 'min': 1500.0, 'max': 2250.0}, {'current': 3369.942, 'min': 1500.0, 'max': 2250.0}, {'current': 3375.899, 'min': 1500.0, 'max': 2250.0}, {'current': 3377.14, 'min': 1500.0, 'max': 2250.0}, {'current': 3376.16, 'min': 1500.0, 'max': 2250.0}, {'current': 3375.942, 'min': 1500.0, 'max': 2250.0}, {'current': 3375.63, 'min': 1500.0, 'max': 2250.0}, {'current': 3372.935, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 3375.018, 'min': 1500.0, 'max': 2250.0}, {'current': 3368.635, 'min': 1500.0, 'max': 2250.0}, {'current': 3369.668, 'min': 1500.0, 'max': 2250.0}, {'current': 3371.924, 'min': 1500.0, 'max': 2250.0}, {'current': 3294.08, 'min': 1500.0, 'max': 2250.0}, {'current': 3377.778, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 3366.071, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 3379.246, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 3369.599, 'min': 1500.0, 'max': 2250.0}, {'current': 3370.738, 'min': 1500.0, 'max': 2250.0}, {'current': 3369.169, 'min': 1500.0, 'max': 2250.0}, {'current': 3374.576, 'min': 1500.0, 'max': 2250.0}, {'current': 3372.149, 'min': 1500.0, 'max': 2250.0}, {'current': 3370.279, 'min': 1500.0, 'max': 2250.0}, {'current': 3366.885, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 3374.079, 'min': 1500.0, 'max': 2250.0}, {'current': 3367.535, 'min': 1500.0, 'max': 2250.0}, {'current': 3374.069, 'min': 1500.0, 'max': 2250.0}, {'current': 3375.937, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 3378.509, 'min': 1500.0, 'max': 2250.0}, {'current': 3378.809, 'min': 1500.0, 'max': 2250.0}, {'current': 3372.898, 'min': 1500.0, 'max': 2250.0}, {'current': 3375.557, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 3369.121, 'min': 1500.0, 'max': 2250.0}, {'current': 3370.801, 'min': 1500.0, 'max': 2250.0}, {'current': 3377.305, 'min': 1500.0, 'max': 2250.0}, {'current': 3376.95, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 3376.386, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 3381.896, 'min': 1500.0, 'max': 2250.0}, {'current': 3385.603, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 3384.342, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 3393.424, 'min': 1500.0, 'max': 2250.0}, {'current': 3393.545, 'min': 1500.0, 'max': 2250.0}, {'current': 3393.698, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 3389.188, 'min': 1500.0, 'max': 2250.0}, {'current': 3386.305, 'min': 1500.0, 'max': 2250.0}, {'current': 3386.274, 'min': 1500.0, 'max': 2250.0}, {'current': 3386.352, 'min': 1500.0, 'max': 2250.0}, {'current': 3386.353, 'min': 1500.0, 'max': 2250.0}, {'current': 3385.788, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 2250.0, 'min': 1500.0, 'max': 2250.0}, {'current': 3385.189, 'min': 1500.0, 'max': 2250.0}], 'disk': {'/': {'total': 39.043182373046875, 'used': 12.597389221191406}}, 'gpu': 'NVIDIA A100-SXM4-80GB', 'gpu_count': 8, 'gpu_devices': [{'name': 'NVIDIA A100-SXM4-80GB', 'memory_total': 85899345920}, {'name': 'NVIDIA A100-SXM4-80GB', 'memory_total': 85899345920}, {'name': 'NVIDIA A100-SXM4-80GB', 'memory_total': 85899345920}, {'name': 'NVIDIA A100-SXM4-80GB', 'memory_total': 85899345920}, {'name': 'NVIDIA A100-SXM4-80GB', 'memory_total': 85899345920}, {'name': 'NVIDIA A100-SXM4-80GB', 'memory_total': 85899345920}, {'name': 'NVIDIA A100-SXM4-80GB', 'memory_total': 85899345920}, {'name': 'NVIDIA A100-SXM4-80GB', 'memory_total': 85899345920}], 'memory': {'total': 2011.4379768371582}}
2024-10-23 17:39:46,924 INFO    HandlerThread:1471364 [system_monitor.py:probe():211] Finished collecting system info
2024-10-23 17:39:46,924 INFO    HandlerThread:1471364 [system_monitor.py:probe():214] Publishing system info
2024-10-23 17:39:46,924 DEBUG   HandlerThread:1471364 [system_info.py:_save_pip():52] Saving list of pip packages installed into the current environment
2024-10-23 17:39:46,925 DEBUG   HandlerThread:1471364 [system_info.py:_save_pip():68] Saving pip packages done
2024-10-23 17:39:46,925 DEBUG   HandlerThread:1471364 [system_info.py:_save_conda():75] Saving list of conda packages installed into the current environment
2024-10-23 17:39:47,563 INFO    Thread-12 :1471364 [dir_watcher.py:_on_file_created():271] file/dir created: /blue/yanjun.li/tzutang.lin/RLaffinity/RLaffinity/wandb/run-20241023_173946-or81ob5y/files/requirements.txt
2024-10-23 17:39:47,564 INFO    Thread-12 :1471364 [dir_watcher.py:_on_file_created():271] file/dir created: /blue/yanjun.li/tzutang.lin/RLaffinity/RLaffinity/wandb/run-20241023_173946-or81ob5y/files/conda-environment.yaml
2024-10-23 17:39:50,459 DEBUG   HandlerThread:1471364 [system_info.py:_save_conda():87] Saving conda packages done
2024-10-23 17:39:50,460 INFO    HandlerThread:1471364 [system_monitor.py:probe():216] Finished publishing system info
2024-10-23 17:39:50,466 DEBUG   SenderThread:1471364 [sender.py:send():380] send: files
2024-10-23 17:39:50,466 INFO    SenderThread:1471364 [sender.py:_save_file():1378] saving file wandb-metadata.json with policy now
2024-10-23 17:39:50,474 DEBUG   HandlerThread:1471364 [handler.py:handle_request():144] handle_request: stop_status
2024-10-23 17:39:50,474 DEBUG   SenderThread:1471364 [sender.py:send_request():407] send_request: stop_status
2024-10-23 17:39:50,478 DEBUG   HandlerThread:1471364 [handler.py:handle_request():144] handle_request: internal_messages
2024-10-23 17:39:50,565 INFO    Thread-12 :1471364 [dir_watcher.py:_on_file_modified():288] file/dir modified: /blue/yanjun.li/tzutang.lin/RLaffinity/RLaffinity/wandb/run-20241023_173946-or81ob5y/files/conda-environment.yaml
2024-10-23 17:39:50,565 INFO    Thread-12 :1471364 [dir_watcher.py:_on_file_created():271] file/dir created: /blue/yanjun.li/tzutang.lin/RLaffinity/RLaffinity/wandb/run-20241023_173946-or81ob5y/files/wandb-metadata.json
2024-10-23 17:39:50,577 DEBUG   SenderThread:1471364 [sender.py:send():380] send: telemetry
2024-10-23 17:39:50,839 INFO    wandb-upload_0:1471364 [upload_job.py:push():131] Uploaded file /scratch/local/48353357/tmp5l4ya06uwandb/kb1u2d8v-wandb-metadata.json
2024-10-23 17:39:51,577 DEBUG   HandlerThread:1471364 [handler.py:handle_request():144] handle_request: status_report
2024-10-23 17:39:55,569 INFO    Thread-12 :1471364 [dir_watcher.py:_on_file_created():271] file/dir created: /blue/yanjun.li/tzutang.lin/RLaffinity/RLaffinity/wandb/run-20241023_173946-or81ob5y/files/output.log
2024-10-23 17:39:57,505 DEBUG   HandlerThread:1471364 [handler.py:handle_request():144] handle_request: status_report
2024-10-23 17:39:57,570 INFO    Thread-12 :1471364 [dir_watcher.py:_on_file_modified():288] file/dir modified: /blue/yanjun.li/tzutang.lin/RLaffinity/RLaffinity/wandb/run-20241023_173946-or81ob5y/files/output.log
2024-10-23 17:40:02,506 DEBUG   HandlerThread:1471364 [handler.py:handle_request():144] handle_request: status_report
2024-10-23 17:40:05,474 DEBUG   HandlerThread:1471364 [handler.py:handle_request():144] handle_request: stop_status
2024-10-23 17:40:05,474 DEBUG   SenderThread:1471364 [sender.py:send_request():407] send_request: stop_status
2024-10-23 17:40:05,477 DEBUG   HandlerThread:1471364 [handler.py:handle_request():144] handle_request: internal_messages
2024-10-23 17:40:05,576 INFO    Thread-12 :1471364 [dir_watcher.py:_on_file_modified():288] file/dir modified: /blue/yanjun.li/tzutang.lin/RLaffinity/RLaffinity/wandb/run-20241023_173946-or81ob5y/files/output.log
2024-10-23 17:40:07,649 DEBUG   HandlerThread:1471364 [handler.py:handle_request():144] handle_request: status_report
2024-10-23 17:40:12,650 DEBUG   HandlerThread:1471364 [handler.py:handle_request():144] handle_request: status_report
2024-10-23 17:40:17,654 DEBUG   HandlerThread:1471364 [handler.py:handle_request():144] handle_request: status_report
2024-10-23 17:40:18,585 INFO    Thread-12 :1471364 [dir_watcher.py:_on_file_modified():288] file/dir modified: /blue/yanjun.li/tzutang.lin/RLaffinity/RLaffinity/wandb/run-20241023_173946-or81ob5y/files/config.yaml
2024-10-23 17:40:20,474 DEBUG   HandlerThread:1471364 [handler.py:handle_request():144] handle_request: stop_status
2024-10-23 17:40:20,474 DEBUG   SenderThread:1471364 [sender.py:send_request():407] send_request: stop_status
2024-10-23 17:40:20,515 DEBUG   HandlerThread:1471364 [handler.py:handle_request():144] handle_request: internal_messages
2024-10-23 17:40:22,805 DEBUG   HandlerThread:1471364 [handler.py:handle_request():144] handle_request: status_report
2024-10-23 17:40:22,849 DEBUG   SenderThread:1471364 [sender.py:send():380] send: exit
2024-10-23 17:40:22,850 INFO    SenderThread:1471364 [sender.py:send_exit():585] handling exit code: 1
2024-10-23 17:40:22,850 INFO    SenderThread:1471364 [sender.py:send_exit():587] handling runtime: 36
2024-10-23 17:40:22,852 INFO    SenderThread:1471364 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2024-10-23 17:40:22,852 INFO    SenderThread:1471364 [sender.py:send_exit():593] send defer
2024-10-23 17:40:22,852 DEBUG   HandlerThread:1471364 [handler.py:handle_request():144] handle_request: defer
2024-10-23 17:40:22,852 INFO    HandlerThread:1471364 [handler.py:handle_request_defer():170] handle defer: 0
2024-10-23 17:40:22,852 DEBUG   SenderThread:1471364 [sender.py:send_request():407] send_request: defer
2024-10-23 17:40:22,852 INFO    SenderThread:1471364 [sender.py:send_request_defer():609] handle sender defer: 0
2024-10-23 17:40:22,852 INFO    SenderThread:1471364 [sender.py:transition_state():613] send defer: 1
2024-10-23 17:40:22,852 DEBUG   HandlerThread:1471364 [handler.py:handle_request():144] handle_request: defer
2024-10-23 17:40:22,852 INFO    HandlerThread:1471364 [handler.py:handle_request_defer():170] handle defer: 1
2024-10-23 17:40:22,852 DEBUG   SenderThread:1471364 [sender.py:send_request():407] send_request: defer
2024-10-23 17:40:22,852 INFO    SenderThread:1471364 [sender.py:send_request_defer():609] handle sender defer: 1
2024-10-23 17:40:22,852 INFO    SenderThread:1471364 [sender.py:transition_state():613] send defer: 2
2024-10-23 17:40:22,852 DEBUG   HandlerThread:1471364 [handler.py:handle_request():144] handle_request: defer
2024-10-23 17:40:22,853 INFO    HandlerThread:1471364 [handler.py:handle_request_defer():170] handle defer: 2
2024-10-23 17:40:22,853 INFO    HandlerThread:1471364 [system_monitor.py:finish():190] Stopping system monitor
2024-10-23 17:40:22,853 DEBUG   SystemMonitor:1471364 [system_monitor.py:_start():159] Starting system metrics aggregation loop
2024-10-23 17:40:22,853 DEBUG   SystemMonitor:1471364 [system_monitor.py:_start():166] Finished system metrics aggregation loop
2024-10-23 17:40:22,853 DEBUG   SystemMonitor:1471364 [system_monitor.py:_start():170] Publishing last batch of metrics
2024-10-23 17:40:22,859 INFO    HandlerThread:1471364 [interfaces.py:finish():202] Joined cpu monitor
2024-10-23 17:40:22,859 INFO    HandlerThread:1471364 [interfaces.py:finish():202] Joined disk monitor
2024-10-23 17:40:23,589 INFO    Thread-12 :1471364 [dir_watcher.py:_on_file_created():271] file/dir created: /blue/yanjun.li/tzutang.lin/RLaffinity/RLaffinity/wandb/run-20241023_173946-or81ob5y/files/wandb-summary.json
2024-10-23 17:40:25,049 INFO    HandlerThread:1471364 [interfaces.py:finish():202] Joined gpu monitor
2024-10-23 17:40:25,049 INFO    HandlerThread:1471364 [interfaces.py:finish():202] Joined memory monitor
2024-10-23 17:40:25,049 INFO    HandlerThread:1471364 [interfaces.py:finish():202] Joined network monitor
2024-10-23 17:40:25,049 DEBUG   HandlerThread:1471364 [handler.py:handle_request():144] handle_request: poll_exit
2024-10-23 17:40:25,049 DEBUG   SenderThread:1471364 [sender.py:send_request():407] send_request: defer
2024-10-23 17:40:25,049 INFO    SenderThread:1471364 [sender.py:send_request_defer():609] handle sender defer: 2
2024-10-23 17:40:25,049 INFO    SenderThread:1471364 [sender.py:transition_state():613] send defer: 3
2024-10-23 17:40:25,050 DEBUG   SenderThread:1471364 [sender.py:send():380] send: stats
2024-10-23 17:40:25,050 DEBUG   SenderThread:1471364 [sender.py:send_request():407] send_request: poll_exit
2024-10-23 17:40:25,052 DEBUG   HandlerThread:1471364 [handler.py:handle_request():144] handle_request: defer
2024-10-23 17:40:25,052 INFO    HandlerThread:1471364 [handler.py:handle_request_defer():170] handle defer: 3
2024-10-23 17:40:25,052 DEBUG   SenderThread:1471364 [sender.py:send_request():407] send_request: defer
2024-10-23 17:40:25,052 INFO    SenderThread:1471364 [sender.py:send_request_defer():609] handle sender defer: 3
2024-10-23 17:40:25,052 INFO    SenderThread:1471364 [sender.py:transition_state():613] send defer: 4
2024-10-23 17:40:25,052 DEBUG   HandlerThread:1471364 [handler.py:handle_request():144] handle_request: defer
2024-10-23 17:40:25,052 INFO    HandlerThread:1471364 [handler.py:handle_request_defer():170] handle defer: 4
2024-10-23 17:40:25,053 DEBUG   SenderThread:1471364 [sender.py:send_request():407] send_request: defer
2024-10-23 17:40:25,053 INFO    SenderThread:1471364 [sender.py:send_request_defer():609] handle sender defer: 4
2024-10-23 17:40:25,053 INFO    SenderThread:1471364 [sender.py:transition_state():613] send defer: 5
2024-10-23 17:40:25,053 DEBUG   HandlerThread:1471364 [handler.py:handle_request():144] handle_request: defer
2024-10-23 17:40:25,053 INFO    HandlerThread:1471364 [handler.py:handle_request_defer():170] handle defer: 5
2024-10-23 17:40:25,053 DEBUG   SenderThread:1471364 [sender.py:send():380] send: summary
2024-10-23 17:40:25,054 INFO    SenderThread:1471364 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2024-10-23 17:40:25,055 DEBUG   SenderThread:1471364 [sender.py:send_request():407] send_request: defer
2024-10-23 17:40:25,055 INFO    SenderThread:1471364 [sender.py:send_request_defer():609] handle sender defer: 5
2024-10-23 17:40:25,055 INFO    SenderThread:1471364 [sender.py:transition_state():613] send defer: 6
2024-10-23 17:40:25,055 DEBUG   HandlerThread:1471364 [handler.py:handle_request():144] handle_request: defer
2024-10-23 17:40:25,055 INFO    HandlerThread:1471364 [handler.py:handle_request_defer():170] handle defer: 6
2024-10-23 17:40:25,055 DEBUG   SenderThread:1471364 [sender.py:send_request():407] send_request: defer
2024-10-23 17:40:25,055 INFO    SenderThread:1471364 [sender.py:send_request_defer():609] handle sender defer: 6
2024-10-23 17:40:25,055 INFO    SenderThread:1471364 [sender.py:transition_state():613] send defer: 7
2024-10-23 17:40:25,055 DEBUG   HandlerThread:1471364 [handler.py:handle_request():144] handle_request: status_report
2024-10-23 17:40:25,055 DEBUG   HandlerThread:1471364 [handler.py:handle_request():144] handle_request: defer
2024-10-23 17:40:25,055 INFO    HandlerThread:1471364 [handler.py:handle_request_defer():170] handle defer: 7
2024-10-23 17:40:25,055 DEBUG   SenderThread:1471364 [sender.py:send_request():407] send_request: defer
2024-10-23 17:40:25,055 INFO    SenderThread:1471364 [sender.py:send_request_defer():609] handle sender defer: 7
2024-10-23 17:40:25,591 INFO    Thread-12 :1471364 [dir_watcher.py:_on_file_modified():288] file/dir modified: /blue/yanjun.li/tzutang.lin/RLaffinity/RLaffinity/wandb/run-20241023_173946-or81ob5y/files/output.log
2024-10-23 17:40:25,591 INFO    Thread-12 :1471364 [dir_watcher.py:_on_file_modified():288] file/dir modified: /blue/yanjun.li/tzutang.lin/RLaffinity/RLaffinity/wandb/run-20241023_173946-or81ob5y/files/wandb-summary.json
2024-10-23 17:40:27,533 INFO    SenderThread:1471364 [sender.py:transition_state():613] send defer: 8
2024-10-23 17:40:27,533 DEBUG   HandlerThread:1471364 [handler.py:handle_request():144] handle_request: defer
2024-10-23 17:40:27,533 INFO    HandlerThread:1471364 [handler.py:handle_request_defer():170] handle defer: 8
2024-10-23 17:40:27,533 DEBUG   SenderThread:1471364 [sender.py:send_request():407] send_request: defer
2024-10-23 17:40:27,533 INFO    SenderThread:1471364 [sender.py:send_request_defer():609] handle sender defer: 8
2024-10-23 17:40:27,533 INFO    SenderThread:1471364 [job_builder.py:build():281] Attempting to build job artifact
2024-10-23 17:40:27,534 INFO    SenderThread:1471364 [job_builder.py:_get_source_type():393] is repo sourced job
2024-10-23 17:40:27,540 INFO    SenderThread:1471364 [job_builder.py:build():369] adding wandb-job metadata file
2024-10-23 17:40:27,554 INFO    SenderThread:1471364 [sender.py:transition_state():613] send defer: 9
2024-10-23 17:40:27,554 DEBUG   SenderThread:1471364 [sender.py:send():380] send: artifact
2024-10-23 17:40:27,554 DEBUG   HandlerThread:1471364 [handler.py:handle_request():144] handle_request: defer
2024-10-23 17:40:27,556 INFO    HandlerThread:1471364 [handler.py:handle_request_defer():170] handle defer: 9
2024-10-23 17:40:27,592 INFO    Thread-12 :1471364 [dir_watcher.py:_on_file_modified():288] file/dir modified: /blue/yanjun.li/tzutang.lin/RLaffinity/RLaffinity/wandb/run-20241023_173946-or81ob5y/files/output.log
2024-10-23 17:40:28,276 INFO    wandb-upload_0:1471364 [upload_job.py:push():89] Uploaded file /home/tzutang.lin/.local/share/wandb/artifacts/staging/tmppht3ok70
2024-10-23 17:40:28,282 INFO    wandb-upload_1:1471364 [upload_job.py:push():89] Uploaded file /home/tzutang.lin/.local/share/wandb/artifacts/staging/tmp1211q__a
2024-10-23 17:40:28,849 DEBUG   HandlerThread:1471364 [handler.py:handle_request():144] handle_request: keepalive
2024-10-23 17:40:29,043 INFO    SenderThread:1471364 [sender.py:send_artifact():1456] sent artifact job-https___github.com_SaisaiSun_RLaffinity.git_RLaffinity_train_model_pdbbind.py - {'id': 'QXJ0aWZhY3Q6MTI5MjA1MjE4NQ==', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjQ4MDYzNzAwNA==', 'latestArtifact': None}}
2024-10-23 17:40:29,043 DEBUG   SenderThread:1471364 [sender.py:send_request():407] send_request: defer
2024-10-23 17:40:29,043 INFO    SenderThread:1471364 [sender.py:send_request_defer():609] handle sender defer: 9
2024-10-23 17:40:29,043 INFO    SenderThread:1471364 [dir_watcher.py:finish():358] shutting down directory watcher
2024-10-23 17:40:29,594 INFO    SenderThread:1471364 [dir_watcher.py:finish():388] scan: /blue/yanjun.li/tzutang.lin/RLaffinity/RLaffinity/wandb/run-20241023_173946-or81ob5y/files
2024-10-23 17:40:29,594 INFO    SenderThread:1471364 [dir_watcher.py:finish():402] scan save: /blue/yanjun.li/tzutang.lin/RLaffinity/RLaffinity/wandb/run-20241023_173946-or81ob5y/files/output.log output.log
2024-10-23 17:40:29,594 INFO    SenderThread:1471364 [dir_watcher.py:finish():402] scan save: /blue/yanjun.li/tzutang.lin/RLaffinity/RLaffinity/wandb/run-20241023_173946-or81ob5y/files/config.yaml config.yaml
